product,city,date,sales
Furniture,S002,07-04-2023,620
Toys,S002,07-04-2023,762
Clothing,S003,07-04-2023,580
Groceries,S003,07-04-2023,445
Electronics,S003,07-04-2023,347
Toys,S003,07-04-2023,185
Furniture,S003,07-04-2023,849
Groceries,S004,07-04-2023,253
Furniture,S004,07-04-2023,745
Electronics,S004,07-04-2023,1171
Clothing,S004,07-04-2023,364
Toys,S004,07-04-2023,713
Clothing,S005,07-04-2023,538
Groceries,S005,07-04-2023,1377
Electronics,S005,07-04-2023,23
Toys,S005,07-04-2023,176
Furniture,S005,07-04-2023,387
Groceries,S001,07-05-2023,579
Toys,S001,07-05-2023,918
Electronics,S001,07-05-2023,934
Furniture,S001,07-05-2023,521
Clothing,S001,07-05-2023,477
Groceries,S002,07-05-2023,323
Electronics,S002,07-05-2023,322
Clothing,S002,07-05-2023,454
Toys,S002,07-05-2023,443
Furniture,S002,07-05-2023,723
Electronics,S003,07-05-2023,187
Toys,S003,07-05-2023,573
Groceries,S003,07-05-2023,803
Clothing,S003,07-05-2023,964
Furniture,S003,07-05-2023,444
Clothing,S004,07-05-2023,9
Groceries,S004,07-05-2023,752
Furniture,S004,07-05-2023,706
Electronics,S004,07-05-2023,734
Toys,S004,07-05-2023,410
Groceries,S005,07-05-2023,245
Furniture,S005,07-05-2023,1181
Toys,S005,07-05-2023,53
Clothing,S005,07-05-2023,869
Toys,S001,07-06-2023,749
Furniture,S001,07-06-2023,407
Clothing,S001,07-06-2023,492
Electronics,S001,07-06-2023,752
Groceries,S001,07-06-2023,146
Furniture,S002,07-06-2023,900
Groceries,S002,07-06-2023,60
Toys,S002,07-06-2023,289
Electronics,S002,07-06-2023,476
Clothing,S002,07-06-2023,262
Groceries,S003,07-06-2023,938
Electronics,S003,07-06-2023,547
Furniture,S003,07-06-2023,816
Toys,S003,07-06-2023,243
Clothing,S003,07-06-2023,283
Electronics,S004,07-06-2023,795
Groceries,S004,07-06-2023,911
Clothing,S004,07-06-2023,538
Toys,S004,07-06-2023,268
Furniture,S004,07-06-2023,882
Groceries,S005,07-06-2023,604
Furniture,S005,07-06-2023,969
Toys,S005,07-06-2023,926
Electronics,S005,07-06-2023,1
Clothing,S005,07-06-2023,188
Toys,S001,07-07-2023,374
Clothing,S001,07-07-2023,815
Electronics,S001,07-07-2023,104
Groceries,S001,07-07-2023,330
Furniture,S001,07-07-2023,1102
Groceries,S002,07-07-2023,497
Toys,S002,07-07-2023,201
Electronics,S002,07-07-2023,594
Clothing,S002,07-07-2023,225
Furniture,S002,07-07-2023,1020
Furniture,S003,07-07-2023,249
Clothing,S003,07-07-2023,796
Electronics,S003,07-07-2023,384
Groceries,S003,07-07-2023,688
Toys,S003,07-07-2023,297
Electronics,S004,07-07-2023,250
Clothing,S004,07-07-2023,554
Furniture,S004,07-07-2023,503
Groceries,S004,07-07-2023,704
Toys,S004,07-07-2023,142
Groceries,S005,07-07-2023,1231
Furniture,S005,07-07-2023,257
Electronics,S005,07-07-2023,567
Clothing,S005,07-07-2023,870
Toys,S005,07-07-2023,63
Electronics,S001,07-08-2023,837
Toys,S001,07-08-2023,428
Furniture,S001,07-08-2023,785
Clothing,S001,07-08-2023,383
Groceries,S001,07-08-2023,480
Clothing,S002,07-08-2023,696
Furniture,S002,07-08-2023,170
Toys,S002,07-08-2023,781
Groceries,S002,07-08-2023,126
Electronics,S002,07-08-2023,580
Groceries,S003,07-08-2023,98
Furniture,S003,07-08-2023,1711
Electronics,S003,07-08-2023,426
Clothing,S003,07-08-2023,267
Toys,S003,07-08-2023,788
Clothing,S004,07-08-2023,383
Groceries,S004,07-08-2023,351
Electronics,S004,07-08-2023,877
Furniture,S004,07-08-2023,480
Toys,S004,07-08-2023,118
Electronics,S005,07-08-2023,501
Furniture,S005,07-08-2023,952
Toys,S005,07-08-2023,333
Groceries,S005,07-08-2023,766
Clothing,S005,07-08-2023,448
Clothing,S001,07-09-2023,870
Electronics,S001,07-09-2023,408
Furniture,S001,07-09-2023,424
Toys,S001,07-09-2023,94
Groceries,S001,07-09-2023,1080
Groceries,S002,07-09-2023,268
Furniture,S002,07-09-2023,429
Electronics,S002,07-09-2023,1287
Toys,S002,07-09-2023,444
Clothing,S002,07-09-2023,373
Clothing,S003,07-09-2023,652
Toys,S003,07-09-2023,181
Electronics,S003,07-09-2023,1297
Furniture,S003,07-09-2023,319
Groceries,S003,07-09-2023,380
Electronics,S004,07-09-2023,921
Toys,S004,07-09-2023,671
Clothing,S004,07-09-2023,867
Furniture,S004,07-09-2023,636
Toys,S005,07-09-2023,431
Groceries,S005,07-09-2023,1214
Clothing,S005,07-09-2023,589
Electronics,S005,07-09-2023,380
Furniture,S005,07-09-2023,447
Clothing,S001,07-10-2023,779
Toys,S001,07-10-2023,645
Furniture,S001,07-10-2023,499
Electronics,S001,07-10-2023,257
Groceries,S001,07-10-2023,551
Toys,S002,07-10-2023,443
Furniture,S002,07-10-2023,1372
Clothing,S002,07-10-2023,407
Electronics,S002,07-10-2023,363
Groceries,S002,07-10-2023,439
Groceries,S003,07-10-2023,485
Electronics,S003,07-10-2023,1407
Clothing,S003,07-10-2023,856
Toys,S003,07-10-2023,185
Furniture,S003,07-10-2023,242
Electronics,S004,07-10-2023,225
Clothing,S004,07-10-2023,564
Toys,S004,07-10-2023,125
Furniture,S004,07-10-2023,433
Groceries,S004,07-10-2023,472
Clothing,S005,07-10-2023,479
Electronics,S005,07-10-2023,422
Toys,S005,07-10-2023,926
Groceries,S005,07-10-2023,408
Furniture,S005,07-10-2023,12
Clothing,S001,07-11-2023,542
Furniture,S001,07-11-2023,1016
Groceries,S001,07-11-2023,164
Toys,S001,07-11-2023,572
Electronics,S001,07-11-2023,732
Groceries,S002,07-11-2023,1317
Furniture,S002,07-11-2023,473
Toys,S002,07-11-2023,259
Clothing,S002,07-11-2023,699
Electronics,S002,07-11-2023,494
Groceries,S003,07-11-2023,577
Clothing,S003,07-11-2023,384
Furniture,S003,07-11-2023,327
Electronics,S003,07-11-2023,625
Toys,S003,07-11-2023,673
Toys,S004,07-11-2023,765
Electronics,S004,07-11-2023,474
Groceries,S004,07-11-2023,763
Clothing,S004,07-11-2023,704
Furniture,S004,07-11-2023,309
Groceries,S005,07-11-2023,459
Clothing,S005,07-11-2023,839
Furniture,S005,07-11-2023,426
Electronics,S005,07-11-2023,1105
Toys,S005,07-11-2023,491
Electronics,S001,07-12-2023,534
Groceries,S001,07-12-2023,822
Toys,S001,07-12-2023,588
Furniture,S001,07-12-2023,614
Clothing,S001,07-12-2023,1273
Groceries,S002,07-12-2023,969
Furniture,S002,07-12-2023,350
Electronics,S002,07-12-2023,520
Toys,S002,07-12-2023,1412
Clothing,S002,07-12-2023,431
Furniture,S003,07-12-2023,606
Toys,S003,07-12-2023,736
Electronics,S003,07-12-2023,575
Clothing,S003,07-12-2023,94
Groceries,S003,07-12-2023,446
Electronics,S004,07-12-2023,736
Furniture,S004,07-12-2023,466
Clothing,S004,07-12-2023,431
Toys,S004,07-12-2023,808
Groceries,S004,07-12-2023,126
Groceries,S005,07-12-2023,466
Toys,S005,07-12-2023,604
Electronics,S005,07-12-2023,828
Furniture,S005,07-12-2023,1053
Clothing,S005,07-12-2023,43
Furniture,S001,07-13-2023,900
Electronics,S001,07-13-2023,1106
Toys,S001,07-13-2023,487
Groceries,S001,07-13-2023,1051
Clothing,S001,07-13-2023,336
Electronics,S002,07-13-2023,149
Toys,S002,07-13-2023,788
Groceries,S002,07-13-2023,423
Furniture,S002,07-13-2023,339
Clothing,S002,07-13-2023,673
Clothing,S003,07-13-2023,1178
Electronics,S003,07-13-2023,1000
Groceries,S003,07-13-2023,179
Toys,S003,07-13-2023,322
Furniture,S003,07-13-2023,185
Toys,S004,07-13-2023,871
Groceries,S004,07-13-2023,490
Electronics,S004,07-13-2023,576
Furniture,S004,07-13-2023,418
Clothing,S004,07-13-2023,359
Toys,S005,07-13-2023,354
Clothing,S005,07-13-2023,862
Furniture,S005,07-13-2023,485
Groceries,S005,07-13-2023,853
Electronics,S005,07-13-2023,137
Toys,S001,07-14-2023,717
Furniture,S001,07-14-2023,859
Clothing,S001,07-14-2023,1125
Groceries,S001,07-14-2023,459
Electronics,S001,07-14-2023,437
Toys,S002,07-14-2023,853
Clothing,S002,07-14-2023,211
Electronics,S002,07-14-2023,139
Groceries,S002,07-14-2023,683
Furniture,S002,07-14-2023,700
Groceries,S003,07-14-2023,1158
Toys,S003,07-14-2023,856
Electronics,S003,07-14-2023,730
Clothing,S003,07-14-2023,813
Toys,S004,07-14-2023,408
Groceries,S004,07-14-2023,585
Electronics,S004,07-14-2023,385
Clothing,S004,07-14-2023,440
Furniture,S004,07-14-2023,660
Furniture,S005,07-14-2023,492
Clothing,S005,07-14-2023,631
Groceries,S005,07-14-2023,197
Toys,S005,07-14-2023,1073
Electronics,S005,07-14-2023,176
Electronics,S001,07-15-2023,685
Clothing,S001,07-15-2023,609
Furniture,S001,07-15-2023,614
Toys,S001,07-15-2023,18
Groceries,S001,07-15-2023,243
Electronics,S002,07-15-2023,887
Furniture,S002,07-15-2023,332
Groceries,S002,07-15-2023,542
Toys,S002,07-15-2023,384
Furniture,S003,07-15-2023,632
Toys,S003,07-15-2023,439
Clothing,S003,07-15-2023,464
Groceries,S003,07-15-2023,583
Electronics,S003,07-15-2023,1304
Furniture,S004,07-15-2023,1113
Groceries,S004,07-15-2023,981
Clothing,S004,07-15-2023,593
Electronics,S004,07-15-2023,512
Toys,S004,07-15-2023,221
Clothing,S005,07-15-2023,586
Groceries,S005,07-15-2023,698
Electronics,S005,07-15-2023,81
Furniture,S005,07-15-2023,241
Toys,S005,07-15-2023,385
Furniture,S001,07-16-2023,430
Clothing,S001,07-16-2023,1181
Electronics,S001,07-16-2023,520
Toys,S001,07-16-2023,328
Groceries,S001,07-16-2023,361
Electronics,S002,07-16-2023,1631
Clothing,S002,07-16-2023,456
Groceries,S002,07-16-2023,125
Toys,S002,07-16-2023,473
Furniture,S003,07-16-2023,669
Groceries,S003,07-16-2023,634
Clothing,S003,07-16-2023,708
Toys,S003,07-16-2023,249
Electronics,S003,07-16-2023,726
Electronics,S004,07-16-2023,694
Furniture,S004,07-16-2023,1123
Toys,S004,07-16-2023,376
Clothing,S004,07-16-2023,585
Groceries,S004,07-16-2023,262
Furniture,S005,07-16-2023,213
Toys,S005,07-16-2023,1410
Electronics,S005,07-16-2023,593
Clothing,S005,07-16-2023,645
Groceries,S005,07-16-2023,669
Toys,S001,07-17-2023,552
Furniture,S001,07-17-2023,178
Clothing,S001,07-17-2023,630
Electronics,S001,07-17-2023,862
Groceries,S001,07-17-2023,271
Clothing,S002,07-17-2023,737
Groceries,S002,07-17-2023,438
Furniture,S002,07-17-2023,889
Electronics,S002,07-17-2023,551
Toys,S002,07-17-2023,902
Electronics,S003,07-17-2023,30
Clothing,S003,07-17-2023,451
Toys,S003,07-17-2023,1230
Furniture,S003,07-17-2023,66
Groceries,S003,07-17-2023,601
Clothing,S004,07-17-2023,550
Groceries,S004,07-17-2023,244
Electronics,S004,07-17-2023,535
Furniture,S004,07-17-2023,889
Toys,S004,07-17-2023,152
Furniture,S005,07-17-2023,908
Electronics,S005,07-17-2023,304
Clothing,S005,07-17-2023,763
Groceries,S005,07-17-2023,541
Toys,S005,07-17-2023,603
Groceries,S001,07-18-2023,664
Clothing,S001,07-18-2023,635
Toys,S001,07-18-2023,1124
Furniture,S001,07-18-2023,396
Electronics,S001,07-18-2023,686
Electronics,S002,07-18-2023,872
Clothing,S002,07-18-2023,857
Groceries,S002,07-18-2023,652
Toys,S002,07-18-2023,356
Furniture,S002,07-18-2023,150
Clothing,S003,07-18-2023,357
Groceries,S003,07-18-2023,1674
Electronics,S003,07-18-2023,199
Toys,S003,07-18-2023,376
Furniture,S003,07-18-2023,64
Toys,S004,07-18-2023,648
Electronics,S004,07-18-2023,569
Clothing,S004,07-18-2023,470
Groceries,S004,07-18-2023,464
Furniture,S004,07-18-2023,317
Furniture,S005,07-18-2023,318
Toys,S005,07-18-2023,1425
Electronics,S005,07-18-2023,796
Clothing,S005,07-18-2023,186
Groceries,S005,07-18-2023,547
Toys,S001,07-19-2023,1377
Furniture,S001,07-19-2023,576
Groceries,S001,07-19-2023,222
Clothing,S001,07-19-2023,313
Electronics,S001,07-19-2023,582
Toys,S002,07-19-2023,777
Furniture,S002,07-19-2023,248
Clothing,S002,07-19-2023,722
Groceries,S002,07-19-2023,733
Electronics,S002,07-19-2023,850
Groceries,S003,07-19-2023,480
Furniture,S003,07-19-2023,889
Toys,S003,07-19-2023,662
Electronics,S003,07-19-2023,381
Toys,S004,07-19-2023,622
Electronics,S004,07-19-2023,520
Groceries,S004,07-19-2023,472
Clothing,S004,07-19-2023,265
Furniture,S004,07-19-2023,128
Electronics,S005,07-19-2023,1243
Furniture,S005,07-19-2023,353
Toys,S005,07-19-2023,519
Groceries,S005,07-19-2023,683
Clothing,S005,07-19-2023,534
Clothing,S001,07-20-2023,427
Electronics,S001,07-20-2023,647
Furniture,S001,07-20-2023,871
Groceries,S001,07-20-2023,179
Toys,S001,07-20-2023,421
Clothing,S002,07-20-2023,981
Electronics,S002,07-20-2023,678
Toys,S002,07-20-2023,630
Groceries,S002,07-20-2023,703
Furniture,S002,07-20-2023,139
Clothing,S003,07-20-2023,571
Furniture,S003,07-20-2023,879
Groceries,S003,07-20-2023,789
Electronics,S003,07-20-2023,214
Toys,S003,07-20-2023,398
Clothing,S004,07-20-2023,515
Groceries,S004,07-20-2023,624
Electronics,S004,07-20-2023,612
Furniture,S004,07-20-2023,672
Toys,S004,07-20-2023,90
Groceries,S005,07-20-2023,460
Clothing,S005,07-20-2023,1035
Furniture,S005,07-20-2023,700
Toys,S005,07-20-2023,355
Electronics,S005,07-20-2023,340
Furniture,S001,07-21-2023,229
Toys,S001,07-21-2023,1391
Groceries,S001,07-21-2023,196
Electronics,S001,07-21-2023,157
Clothing,S001,07-21-2023,268
Electronics,S002,07-21-2023,321
Groceries,S002,07-21-2023,358
Toys,S002,07-21-2023,170
Clothing,S002,07-21-2023,940
Furniture,S002,07-21-2023,382
Furniture,S003,07-21-2023,350
Electronics,S003,07-21-2023,482
Clothing,S003,07-21-2023,229
Groceries,S003,07-21-2023,1133
Toys,S003,07-21-2023,780
Electronics,S004,07-21-2023,397
Furniture,S004,07-21-2023,840
Clothing,S004,07-21-2023,781
Toys,S004,07-21-2023,82
Groceries,S004,07-21-2023,335
Groceries,S005,07-21-2023,393
Electronics,S005,07-21-2023,829
Furniture,S005,07-21-2023,918
Clothing,S005,07-21-2023,310
Toys,S005,07-21-2023,163
Clothing,S001,07-22-2023,386
Furniture,S001,07-22-2023,601
Toys,S001,07-22-2023,336
Electronics,S001,07-22-2023,564
Groceries,S001,07-22-2023,104
Furniture,S002,07-22-2023,1472
Electronics,S002,07-22-2023,276
Groceries,S002,07-22-2023,347
Toys,S002,07-22-2023,824
Clothing,S002,07-22-2023,209
Clothing,S003,07-22-2023,378
Furniture,S003,07-22-2023,608
Groceries,S003,07-22-2023,679
Toys,S003,07-22-2023,1073
Electronics,S003,07-22-2023,506
Toys,S004,07-22-2023,1227
Clothing,S004,07-22-2023,820
Groceries,S004,07-22-2023,713
Furniture,S004,07-22-2023,883
Electronics,S004,07-22-2023,410
Electronics,S005,07-22-2023,929
Furniture,S005,07-22-2023,790
Toys,S005,07-22-2023,369
Groceries,S005,07-22-2023,638
Clothing,S005,07-22-2023,205
Groceries,S001,07-23-2023,695
Toys,S001,07-23-2023,941
Furniture,S001,07-23-2023,453
Clothing,S001,07-23-2023,207
Electronics,S001,07-23-2023,688
Electronics,S002,07-23-2023,503
Groceries,S002,07-23-2023,76
Furniture,S002,07-23-2023,581
Toys,S002,07-23-2023,879
Clothing,S002,07-23-2023,650
Clothing,S003,07-23-2023,99
Furniture,S003,07-23-2023,383
Groceries,S003,07-23-2023,1063
Toys,S003,07-23-2023,428
Electronics,S003,07-23-2023,863
Groceries,S004,07-23-2023,543
Clothing,S004,07-23-2023,1409
Furniture,S004,07-23-2023,165
Toys,S004,07-23-2023,423
Electronics,S004,07-23-2023,14
Toys,S005,07-23-2023,1120
Clothing,S005,07-23-2023,179
Electronics,S005,07-23-2023,455
Furniture,S005,07-23-2023,601
Groceries,S005,07-23-2023,1080
Toys,S001,07-24-2023,293
Electronics,S001,07-24-2023,603
Groceries,S001,07-24-2023,59
Furniture,S001,07-24-2023,530
Clothing,S001,07-24-2023,1074
Groceries,S002,07-24-2023,435
Toys,S002,07-24-2023,1251
Furniture,S002,07-24-2023,585
Clothing,S002,07-24-2023,135
Electronics,S002,07-24-2023,478
Electronics,S003,07-24-2023,262
Groceries,S003,07-24-2023,120
Clothing,S003,07-24-2023,1143
Furniture,S003,07-24-2023,641
Toys,S003,07-24-2023,550
Toys,S004,07-24-2023,413
Furniture,S004,07-24-2023,766
Clothing,S004,07-24-2023,616
Groceries,S004,07-24-2023,696
Electronics,S004,07-24-2023,256
Toys,S005,07-24-2023,1239
Groceries,S005,07-24-2023,340
Furniture,S005,07-24-2023,558
Clothing,S005,07-24-2023,378
Electronics,S005,07-24-2023,238
Furniture,S001,07-25-2023,761
Electronics,S001,07-25-2023,665
Toys,S001,07-25-2023,362
Groceries,S001,07-25-2023,90
Clothing,S001,07-25-2023,277
Clothing,S002,07-25-2023,535
Toys,S002,07-25-2023,956
Electronics,S002,07-25-2023,201
Groceries,S002,07-25-2023,913
Furniture,S002,07-25-2023,750
Toys,S003,07-25-2023,88
Groceries,S003,07-25-2023,348
Electronics,S003,07-25-2023,172
Furniture,S003,07-25-2023,727
Clothing,S003,07-25-2023,1096
Furniture,S004,07-25-2023,764
Groceries,S004,07-25-2023,41
Electronics,S004,07-25-2023,722
Clothing,S004,07-25-2023,560
Toys,S004,07-25-2023,829
Toys,S005,07-25-2023,911
Furniture,S005,07-25-2023,628
Groceries,S005,07-25-2023,157
Electronics,S005,07-25-2023,1033
Clothing,S005,07-25-2023,369
Toys,S001,07-26-2023,462
Electronics,S001,07-26-2023,1088
Furniture,S001,07-26-2023,152
Groceries,S001,07-26-2023,624
Clothing,S001,07-26-2023,775
Electronics,S002,07-26-2023,890
Toys,S002,07-26-2023,599
Furniture,S002,07-26-2023,365
Groceries,S002,07-26-2023,345
Clothing,S002,07-26-2023,500
Groceries,S003,07-26-2023,945
Toys,S003,07-26-2023,711
Furniture,S003,07-26-2023,1129
Electronics,S003,07-26-2023,188
Clothing,S003,07-26-2023,18
Groceries,S004,07-26-2023,331
Furniture,S004,07-26-2023,48
Clothing,S004,07-26-2023,800
Electronics,S004,07-26-2023,835
Toys,S004,07-26-2023,128
Toys,S005,07-26-2023,1214
Electronics,S005,07-26-2023,177
Furniture,S005,07-26-2023,407
Clothing,S005,07-26-2023,1348
Groceries,S005,07-26-2023,74
Furniture,S001,07-27-2023,272
Electronics,S001,07-27-2023,747
Clothing,S001,07-27-2023,1002
Groceries,S001,07-27-2023,682
Toys,S001,07-27-2023,272
Furniture,S002,07-27-2023,318
Clothing,S002,07-27-2023,616
Toys,S002,07-27-2023,507
Groceries,S002,07-27-2023,331
Toys,S003,07-27-2023,320
Clothing,S003,07-27-2023,621
Electronics,S003,07-27-2023,432
Furniture,S003,07-27-2023,792
Furniture,S004,07-27-2023,553
Electronics,S004,07-27-2023,395
Groceries,S004,07-27-2023,372
Toys,S004,07-27-2023,375
Clothing,S004,07-27-2023,41
Electronics,S005,07-27-2023,469
Groceries,S005,07-27-2023,791
Toys,S005,07-27-2023,403
Clothing,S005,07-27-2023,438
Furniture,S005,07-27-2023,862
Toys,S001,07-28-2023,803
Clothing,S001,07-28-2023,494
Groceries,S001,07-28-2023,427
Furniture,S001,07-28-2023,575
Electronics,S001,07-28-2023,175
Electronics,S002,07-28-2023,849
Groceries,S002,07-28-2023,434
Clothing,S002,07-28-2023,523
Toys,S002,07-28-2023,538
Furniture,S002,07-28-2023,367
Clothing,S003,07-28-2023,715
Groceries,S003,07-28-2023,183
Furniture,S003,07-28-2023,346
Toys,S003,07-28-2023,910
Electronics,S003,07-28-2023,1018
Electronics,S004,07-28-2023,743
Furniture,S004,07-28-2023,1140
Groceries,S004,07-28-2023,311
Toys,S004,07-28-2023,537
Clothing,S004,07-28-2023,531
Electronics,S005,07-28-2023,495
Clothing,S005,07-28-2023,795
Groceries,S005,07-28-2023,598
Toys,S005,07-28-2023,349
Furniture,S005,07-28-2023,992
Groceries,S001,07-29-2023,688
Electronics,S001,07-29-2023,412
Clothing,S001,07-29-2023,899
Furniture,S001,07-29-2023,562
Toys,S001,07-29-2023,115
Furniture,S002,07-29-2023,1850
Groceries,S002,07-29-2023,221
Electronics,S002,07-29-2023,164
Toys,S002,07-29-2023,1266
Clothing,S002,07-29-2023,95
Furniture,S003,07-29-2023,423
Toys,S003,07-29-2023,935
Electronics,S003,07-29-2023,542
Clothing,S003,07-29-2023,602
Groceries,S003,07-29-2023,31
Toys,S004,07-29-2023,473
Clothing,S004,07-29-2023,1236
Electronics,S004,07-29-2023,954
Furniture,S004,07-29-2023,113
Groceries,S005,07-29-2023,942
Toys,S005,07-29-2023,921
Clothing,S005,07-29-2023,653
Furniture,S005,07-29-2023,1193
Electronics,S005,07-29-2023,407
Furniture,S001,07-30-2023,771
Toys,S001,07-30-2023,1282
Groceries,S001,07-30-2023,738
Electronics,S001,07-30-2023,617
Clothing,S001,07-30-2023,448
Electronics,S002,07-30-2023,488
Furniture,S002,07-30-2023,779
Clothing,S002,07-30-2023,447
Groceries,S002,07-30-2023,316
Toys,S002,07-30-2023,24
Clothing,S003,07-30-2023,561
Furniture,S003,07-30-2023,674
Electronics,S003,07-30-2023,431
Toys,S003,07-30-2023,364
Groceries,S003,07-30-2023,602
Electronics,S004,07-30-2023,994
Furniture,S004,07-30-2023,320
Groceries,S004,07-30-2023,1146
Toys,S004,07-30-2023,291
Clothing,S004,07-30-2023,544
Groceries,S005,07-30-2023,564
Electronics,S005,07-30-2023,792
Toys,S005,07-30-2023,502
Furniture,S005,07-30-2023,193
Clothing,S005,07-30-2023,949
Clothing,S001,07-31-2023,688
Groceries,S001,07-31-2023,534
Electronics,S001,07-31-2023,138
Furniture,S001,07-31-2023,579
Toys,S001,07-31-2023,740
Electronics,S002,07-31-2023,587
Groceries,S002,07-31-2023,222
Toys,S002,07-31-2023,753
Clothing,S002,07-31-2023,486
Furniture,S002,07-31-2023,1110
Groceries,S003,07-31-2023,948
Furniture,S003,07-31-2023,916
Electronics,S003,07-31-2023,189
Toys,S003,07-31-2023,444
Clothing,S003,07-31-2023,731
Electronics,S004,07-31-2023,579
Toys,S004,07-31-2023,517
Groceries,S004,07-31-2023,764
Furniture,S004,07-31-2023,857
Clothing,S004,07-31-2023,164
Groceries,S005,07-31-2023,367
Furniture,S005,07-31-2023,705
Electronics,S005,07-31-2023,1061
Clothing,S005,07-31-2023,471
Toys,S005,07-31-2023,338
Clothing,S001,08-01-2023,1046
Furniture,S001,08-01-2023,426
Electronics,S001,08-01-2023,1159
Toys,S001,08-01-2023,621
Groceries,S001,08-01-2023,414
Clothing,S002,08-01-2023,1082
Groceries,S002,08-01-2023,688
Furniture,S002,08-01-2023,283
Toys,S002,08-01-2023,113
Electronics,S002,08-01-2023,289
Toys,S003,08-01-2023,336
Groceries,S003,08-01-2023,496
Clothing,S003,08-01-2023,1257
Electronics,S003,08-01-2023,267
Furniture,S003,08-01-2023,287
Groceries,S004,08-01-2023,412
Furniture,S004,08-01-2023,786
Clothing,S004,08-01-2023,484
Electronics,S004,08-01-2023,326
Clothing,S005,08-01-2023,533
Toys,S005,08-01-2023,582
Electronics,S005,08-01-2023,694
Groceries,S005,08-01-2023,713
Furniture,S005,08-01-2023,603
Clothing,S001,08-02-2023,571
Groceries,S001,08-02-2023,757
Furniture,S001,08-02-2023,546
Toys,S001,08-02-2023,188
Electronics,S001,08-02-2023,107
Toys,S002,08-02-2023,662
Furniture,S002,08-02-2023,523
Groceries,S002,08-02-2023,825
Electronics,S002,08-02-2023,1061
Clothing,S002,08-02-2023,394
Electronics,S003,08-02-2023,1021
Clothing,S003,08-02-2023,924
Toys,S003,08-02-2023,469
Groceries,S003,08-02-2023,925
Electronics,S004,08-02-2023,1380
Furniture,S004,08-02-2023,331
Groceries,S004,08-02-2023,232
Toys,S004,08-02-2023,97
Clothing,S004,08-02-2023,561
Clothing,S005,08-02-2023,955
Electronics,S005,08-02-2023,892
Furniture,S005,08-02-2023,465
Toys,S005,08-02-2023,571
Groceries,S005,08-02-2023,97
Groceries,S001,08-03-2023,1011
Toys,S001,08-03-2023,546
Clothing,S001,08-03-2023,561
Electronics,S001,08-03-2023,221
Furniture,S001,08-03-2023,981
Furniture,S002,08-03-2023,581
Toys,S002,08-03-2023,371
Electronics,S002,08-03-2023,854
Clothing,S002,08-03-2023,923
Furniture,S003,08-03-2023,237
Toys,S003,08-03-2023,516
Groceries,S003,08-03-2023,814
Clothing,S003,08-03-2023,983
Electronics,S003,08-03-2023,396
Groceries,S004,08-03-2023,895
Clothing,S004,08-03-2023,502
Electronics,S004,08-03-2023,525
Furniture,S004,08-03-2023,512
Toys,S004,08-03-2023,180
Electronics,S005,08-03-2023,487
Groceries,S005,08-03-2023,407
Furniture,S005,08-03-2023,359
Toys,S005,08-03-2023,692
Clothing,S005,08-03-2023,35
Furniture,S001,08-04-2023,526
Toys,S001,08-04-2023,477
Clothing,S001,08-04-2023,750
Groceries,S001,08-04-2023,744
Furniture,S002,08-04-2023,513
Groceries,S002,08-04-2023,781
Electronics,S002,08-04-2023,1583
Clothing,S002,08-04-2023,335
Toys,S002,08-04-2023,11
Furniture,S003,08-04-2023,413
Toys,S003,08-04-2023,525
Clothing,S003,08-04-2023,200
Electronics,S003,08-04-2023,2023
Groceries,S003,08-04-2023,26
Groceries,S004,08-04-2023,689
Furniture,S004,08-04-2023,699
Electronics,S004,08-04-2023,541
Clothing,S004,08-04-2023,279
Toys,S004,08-04-2023,417
Groceries,S005,08-04-2023,474
Electronics,S005,08-04-2023,788
Clothing,S005,08-04-2023,955
Toys,S005,08-04-2023,551
Furniture,S005,08-04-2023,484
Furniture,S001,08-05-2023,361
Clothing,S001,08-05-2023,64
Electronics,S001,08-05-2023,1003
Groceries,S001,08-05-2023,622
Toys,S001,08-05-2023,542
Electronics,S002,08-05-2023,308
Toys,S002,08-05-2023,1146
Furniture,S002,08-05-2023,677
Clothing,S002,08-05-2023,422
Groceries,S002,08-05-2023,327
Groceries,S003,08-05-2023,236
Electronics,S003,08-05-2023,840
Furniture,S003,08-05-2023,492
Clothing,S003,08-05-2023,406
Toys,S003,08-05-2023,338
Electronics,S004,08-05-2023,302
Furniture,S004,08-05-2023,693
Toys,S004,08-05-2023,622
Clothing,S004,08-05-2023,150
Groceries,S004,08-05-2023,653
Furniture,S005,08-05-2023,445
Groceries,S005,08-05-2023,472
Toys,S005,08-05-2023,462
Electronics,S005,08-05-2023,583
Clothing,S005,08-05-2023,437
Groceries,S001,08-06-2023,216
Electronics,S001,08-06-2023,1544
Toys,S001,08-06-2023,595
Clothing,S001,08-06-2023,878
Furniture,S001,08-06-2023,58
Clothing,S002,08-06-2023,833
Groceries,S002,08-06-2023,131
Furniture,S002,08-06-2023,1357
Electronics,S002,08-06-2023,88
Toys,S002,08-06-2023,313
Furniture,S003,08-06-2023,1053
Groceries,S003,08-06-2023,387
Electronics,S003,08-06-2023,432
Toys,S003,08-06-2023,58
Clothing,S003,08-06-2023,727
Groceries,S004,08-06-2023,345
Furniture,S004,08-06-2023,458
Electronics,S004,08-06-2023,461
Toys,S004,08-06-2023,399
Clothing,S004,08-06-2023,820
Furniture,S005,08-06-2023,458
Electronics,S005,08-06-2023,729
Groceries,S005,08-06-2023,651
