product,city,date,sales,discount_pct,weather_condition,is_holiday,seasonality
Toys,Mumbai,06-14-2023,64,5,Sunny,1,Summer
Clothing,Mumbai,06-14-2023,47,5,Cloudy,1,Autumn
Toys,Mumbai,06-14-2023,134,5,Rainy,0,Winter
Toys,Bangalore,06-14-2023,182,0,Cloudy,1,Autumn
Groceries,Bangalore,06-14-2023,238,15,Rainy,0,Winter
Clothing,Bangalore,06-14-2023,47,0,Snowy,1,Autumn
Toys,Bangalore,06-14-2023,134,10,Snowy,1,Autumn
Groceries,Bangalore,06-14-2023,103,0,Rainy,1,Autumn
Clothing,Bangalore,06-14-2023,429,15,Snowy,0,Spring
Clothing,Bangalore,06-14-2023,9,20,Sunny,0,Spring
Groceries,Bangalore,06-14-2023,201,10,Snowy,1,Winter
Toys,Bangalore,06-14-2023,31,20,Cloudy,0,Autumn
Clothing,Bangalore,06-14-2023,385,20,Cloudy,0,Spring
Groceries,Delhi,06-15-2023,67,0,Snowy,0,Autumn
Toys,Delhi,06-15-2023,110,20,Sunny,1,Winter
Clothing,Delhi,06-15-2023,121,0,Snowy,1,Spring
Clothing,Delhi,06-15-2023,21,0,Cloudy,0,Summer
Groceries,Delhi,06-15-2023,54,0,Rainy,0,Spring
Clothing,Delhi,06-15-2023,140,15,Cloudy,0,Spring
Toys,Delhi,06-15-2023,0,10,Snowy,1,Winter
Clothing,Delhi,06-15-2023,61,20,Rainy,1,Summer
Groceries,Delhi,06-15-2023,105,20,Snowy,0,Autumn
Toys,Delhi,06-15-2023,148,20,Cloudy,1,Summer
Toys,Delhi,06-15-2023,204,20,Snowy,0,Summer
Clothing,Delhi,06-15-2023,13,15,Sunny,0,Winter
Toys,Delhi,06-15-2023,191,5,Cloudy,1,Autumn
Groceries,Mumbai,06-15-2023,206,15,Sunny,0,Autumn
Toys,Mumbai,06-15-2023,209,10,Snowy,0,Spring
Groceries,Mumbai,06-15-2023,76,5,Sunny,1,Summer
Groceries,Mumbai,06-15-2023,274,0,Cloudy,1,Autumn
Clothing,Mumbai,06-15-2023,153,15,Sunny,1,Summer
Toys,Mumbai,06-15-2023,58,0,Snowy,1,Autumn
Groceries,Mumbai,06-15-2023,24,20,Sunny,0,Autumn
Toys,Mumbai,06-15-2023,294,15,Rainy,0,Winter
Groceries,Mumbai,06-15-2023,184,20,Cloudy,0,Autumn
Groceries,Mumbai,06-15-2023,38,20,Snowy,0,Autumn
Clothing,Mumbai,06-15-2023,50,0,Rainy,1,Spring
Toys,Mumbai,06-15-2023,63,10,Snowy,0,Winter
Toys,Mumbai,06-15-2023,135,10,Cloudy,0,Spring
Clothing,Bangalore,06-15-2023,83,10,Snowy,1,Autumn
Clothing,Bangalore,06-15-2023,15,20,Sunny,1,Spring
Toys,Bangalore,06-15-2023,100,10,Sunny,1,Autumn
Clothing,Bangalore,06-15-2023,133,0,Rainy,0,Summer
Groceries,Bangalore,06-15-2023,86,5,Rainy,0,Spring
Clothing,Bangalore,06-15-2023,87,5,Snowy,1,Summer
Toys,Bangalore,06-15-2023,109,5,Rainy,1,Autumn
Toys,Bangalore,06-15-2023,73,15,Snowy,0,Autumn
Toys,Bangalore,06-15-2023,204,5,Cloudy,1,Autumn
Clothing,Bangalore,06-15-2023,208,20,Sunny,0,Winter
Groceries,Bangalore,06-15-2023,252,20,Cloudy,0,Spring
Groceries,Bangalore,06-15-2023,233,0,Sunny,0,Autumn
Clothing,Delhi,06-16-2023,138,5,Snowy,0,Summer
Groceries,Delhi,06-16-2023,205,5,Snowy,1,Summer
Clothing,Delhi,06-16-2023,314,20,Snowy,1,Autumn
Clothing,Delhi,06-16-2023,210,0,Rainy,0,Spring
Groceries,Delhi,06-16-2023,220,15,Cloudy,0,Summer
Groceries,Delhi,06-16-2023,28,10,Cloudy,0,Summer
Groceries,Delhi,06-16-2023,83,15,Sunny,1,Winter
Groceries,Delhi,06-16-2023,0,10,Cloudy,0,Spring
Toys,Delhi,06-16-2023,40,0,Cloudy,1,Autumn
Groceries,Delhi,06-16-2023,125,15,Cloudy,0,Summer
Groceries,Delhi,06-16-2023,26,15,Sunny,0,Autumn
Clothing,Delhi,06-16-2023,32,10,Snowy,1,Summer
Groceries,Delhi,06-16-2023,13,20,Cloudy,1,Spring
Toys,Delhi,06-16-2023,63,15,Rainy,0,Spring
Groceries,Delhi,06-16-2023,373,20,Snowy,1,Spring
Clothing,Delhi,06-16-2023,20,5,Cloudy,1,Winter
Clothing,Delhi,06-16-2023,83,5,Cloudy,0,Winter
Groceries,Mumbai,06-16-2023,379,15,Rainy,0,Autumn
Clothing,Mumbai,06-16-2023,274,10,Snowy,0,Spring
Toys,Mumbai,06-16-2023,37,10,Rainy,1,Summer
Groceries,Mumbai,06-16-2023,187,0,Snowy,1,Summer
Clothing,Mumbai,06-16-2023,3,15,Snowy,0,Summer
Groceries,Mumbai,06-16-2023,433,5,Rainy,0,Spring
Clothing,Mumbai,06-16-2023,98,15,Snowy,1,Summer
Groceries,Mumbai,06-16-2023,120,10,Cloudy,1,Spring
Groceries,Mumbai,06-16-2023,42,10,Snowy,0,Winter
Groceries,Mumbai,06-16-2023,7,5,Cloudy,1,Summer
Groceries,Mumbai,06-16-2023,166,10,Snowy,0,Summer
Toys,Bangalore,06-16-2023,159,5,Sunny,0,Spring
Groceries,Bangalore,06-16-2023,248,20,Snowy,1,Spring
Clothing,Bangalore,06-16-2023,169,15,Cloudy,0,Spring
Clothing,Bangalore,06-16-2023,138,5,Snowy,1,Autumn
Toys,Bangalore,06-16-2023,154,10,Cloudy,0,Summer
Clothing,Bangalore,06-16-2023,37,5,Rainy,0,Winter
Clothing,Bangalore,06-16-2023,163,15,Sunny,0,Spring
Toys,Bangalore,06-16-2023,65,0,Snowy,0,Spring
Toys,Bangalore,06-16-2023,89,20,Snowy,1,Summer
Clothing,Bangalore,06-16-2023,16,0,Snowy,0,Spring
Toys,Bangalore,06-16-2023,82,20,Rainy,1,Autumn
Toys,Bangalore,06-16-2023,314,0,Snowy,0,Summer
Toys,Bangalore,06-16-2023,24,0,Rainy,0,Spring
Toys,Bangalore,06-16-2023,191,20,Snowy,0,Autumn
Clothing,Delhi,06-17-2023,51,15,Rainy,1,Winter
Toys,Delhi,06-17-2023,49,15,Sunny,1,Autumn
Toys,Delhi,06-17-2023,81,20,Cloudy,0,Winter
Clothing,Delhi,06-17-2023,70,5,Rainy,0,Spring
Clothing,Delhi,06-17-2023,56,5,Sunny,0,Autumn
Groceries,Delhi,06-17-2023,122,10,Snowy,1,Winter
Clothing,Delhi,06-17-2023,73,10,Snowy,0,Autumn
Clothing,Delhi,06-17-2023,62,20,Snowy,1,Winter
Toys,Delhi,06-17-2023,353,10,Cloudy,0,Summer
Clothing,Mumbai,06-17-2023,299,20,Cloudy,0,Winter
Clothing,Mumbai,06-17-2023,311,20,Cloudy,0,Summer
Toys,Mumbai,06-17-2023,174,5,Sunny,0,Spring
Clothing,Mumbai,06-17-2023,42,10,Cloudy,0,Autumn
Groceries,Mumbai,06-17-2023,8,0,Cloudy,0,Winter
Toys,Mumbai,06-17-2023,8,10,Snowy,1,Summer
Toys,Mumbai,06-17-2023,139,20,Sunny,1,Winter
Toys,Mumbai,06-17-2023,384,5,Cloudy,1,Winter
Clothing,Mumbai,06-17-2023,115,20,Snowy,0,Autumn
Groceries,Mumbai,06-17-2023,341,15,Cloudy,1,Summer
Clothing,Mumbai,06-17-2023,29,0,Rainy,0,Winter
Clothing,Mumbai,06-17-2023,116,5,Rainy,1,Summer
Groceries,Bangalore,06-17-2023,243,0,Cloudy,0,Spring
Clothing,Bangalore,06-17-2023,100,5,Cloudy,0,Summer
Toys,Bangalore,06-17-2023,340,10,Rainy,0,Winter
Toys,Bangalore,06-17-2023,152,20,Cloudy,0,Winter
Groceries,Bangalore,06-17-2023,137,10,Sunny,1,Spring
Toys,Bangalore,06-17-2023,61,20,Cloudy,1,Winter
Clothing,Bangalore,06-17-2023,24,0,Cloudy,0,Winter
Clothing,Delhi,06-18-2023,425,0,Cloudy,1,Autumn
Clothing,Delhi,06-18-2023,82,15,Snowy,0,Autumn
Toys,Delhi,06-18-2023,48,5,Snowy,0,Autumn
Groceries,Delhi,06-18-2023,7,20,Rainy,1,Summer
Toys,Delhi,06-18-2023,125,5,Snowy,0,Spring
Groceries,Delhi,06-18-2023,78,10,Rainy,1,Spring
Toys,Delhi,06-18-2023,166,10,Snowy,1,Autumn
Clothing,Delhi,06-18-2023,59,15,Sunny,0,Autumn
Groceries,Delhi,06-18-2023,56,0,Snowy,0,Spring
Toys,Delhi,06-18-2023,34,0,Rainy,0,Spring
Toys,Delhi,06-18-2023,59,5,Snowy,1,Autumn
Toys,Delhi,06-18-2023,319,0,Rainy,0,Summer
Clothing,Delhi,06-18-2023,272,5,Rainy,1,Summer
Clothing,Delhi,06-18-2023,222,20,Sunny,1,Winter
Toys,Delhi,06-18-2023,16,5,Cloudy,0,Summer
Toys,Delhi,06-18-2023,65,5,Rainy,1,Summer
Clothing,Mumbai,06-18-2023,18,0,Cloudy,0,Summer
Clothing,Mumbai,06-18-2023,85,0,Snowy,1,Spring
Toys,Mumbai,06-18-2023,14,20,Snowy,1,Spring
Groceries,Mumbai,06-18-2023,9,20,Cloudy,1,Winter
Groceries,Mumbai,06-18-2023,151,0,Rainy,1,Summer
Groceries,Mumbai,06-18-2023,13,20,Sunny,0,Spring
Groceries,Mumbai,06-18-2023,13,20,Cloudy,1,Spring
Groceries,Mumbai,06-18-2023,399,5,Rainy,0,Summer
Clothing,Mumbai,06-18-2023,86,15,Sunny,0,Winter
Toys,Mumbai,06-18-2023,77,10,Cloudy,0,Spring
Groceries,Mumbai,06-18-2023,9,0,Cloudy,0,Summer
Groceries,Bangalore,06-18-2023,63,0,Cloudy,1,Summer
Toys,Bangalore,06-18-2023,111,10,Rainy,1,Autumn
Clothing,Bangalore,06-18-2023,200,20,Rainy,1,Winter
Groceries,Bangalore,06-18-2023,143,10,Rainy,1,Summer
Toys,Bangalore,06-18-2023,71,5,Cloudy,0,Autumn
Toys,Bangalore,06-18-2023,38,5,Snowy,0,Autumn
Groceries,Bangalore,06-18-2023,50,5,Rainy,1,Autumn
Groceries,Delhi,06-19-2023,181,15,Cloudy,0,Spring
Toys,Delhi,06-19-2023,53,10,Cloudy,0,Autumn
Groceries,Delhi,06-19-2023,221,5,Sunny,1,Winter
Clothing,Delhi,06-19-2023,25,10,Rainy,0,Autumn
Groceries,Delhi,06-19-2023,234,0,Sunny,0,Autumn
Toys,Delhi,06-19-2023,145,5,Rainy,1,Summer
Clothing,Delhi,06-19-2023,156,20,Cloudy,1,Spring
Groceries,Delhi,06-19-2023,58,5,Snowy,0,Spring
Toys,Delhi,06-19-2023,0,0,Sunny,0,Spring
Toys,Delhi,06-19-2023,33,20,Sunny,0,Winter
Groceries,Delhi,06-19-2023,162,15,Sunny,1,Summer
Toys,Delhi,06-19-2023,170,10,Sunny,0,Winter
Clothing,Delhi,06-19-2023,25,20,Rainy,1,Spring
Toys,Mumbai,06-19-2023,131,20,Rainy,1,Summer
Groceries,Mumbai,06-19-2023,115,20,Sunny,0,Spring
Toys,Mumbai,06-19-2023,59,20,Cloudy,1,Winter
Groceries,Mumbai,06-19-2023,186,20,Snowy,0,Autumn
Toys,Mumbai,06-19-2023,51,5,Cloudy,0,Spring
Toys,Mumbai,06-19-2023,9,0,Sunny,1,Winter
Clothing,Mumbai,06-19-2023,296,5,Cloudy,0,Winter
Groceries,Mumbai,06-19-2023,247,15,Snowy,1,Winter
Toys,Mumbai,06-19-2023,6,15,Snowy,1,Autumn
Toys,Mumbai,06-19-2023,290,5,Snowy,1,Winter
Toys,Bangalore,06-19-2023,420,5,Snowy,0,Spring
Groceries,Bangalore,06-19-2023,8,10,Rainy,1,Summer
Clothing,Bangalore,06-19-2023,447,5,Sunny,1,Summer
Groceries,Bangalore,06-19-2023,200,0,Cloudy,1,Spring
Groceries,Bangalore,06-19-2023,3,5,Rainy,0,Winter
Groceries,Bangalore,06-19-2023,97,20,Rainy,1,Autumn
Toys,Bangalore,06-19-2023,163,5,Cloudy,0,Summer
Toys,Bangalore,06-19-2023,38,5,Rainy,1,Autumn
Clothing,Bangalore,06-19-2023,237,5,Sunny,1,Winter
Toys,Bangalore,06-19-2023,172,0,Snowy,1,Autumn
Groceries,Delhi,06-20-2023,302,20,Sunny,1,Autumn
Clothing,Delhi,06-20-2023,86,10,Snowy,0,Spring
Toys,Delhi,06-20-2023,24,20,Cloudy,1,Winter
Toys,Delhi,06-20-2023,83,0,Sunny,0,Summer
Groceries,Delhi,06-20-2023,264,0,Cloudy,0,Winter
Toys,Delhi,06-20-2023,165,15,Snowy,1,Spring
Groceries,Delhi,06-20-2023,211,15,Rainy,1,Autumn
Groceries,Delhi,06-20-2023,245,15,Rainy,1,Autumn
Toys,Delhi,06-20-2023,51,0,Rainy,1,Summer
Clothing,Delhi,06-20-2023,35,15,Sunny,0,Spring
Clothing,Delhi,06-20-2023,76,0,Snowy,1,Winter
Groceries,Delhi,06-20-2023,120,0,Cloudy,0,Spring
Groceries,Mumbai,06-20-2023,127,15,Cloudy,0,Autumn
Groceries,Mumbai,06-20-2023,421,15,Cloudy,0,Summer
Groceries,Mumbai,06-20-2023,135,15,Snowy,1,Autumn
Groceries,Mumbai,06-20-2023,42,20,Sunny,0,Summer
Groceries,Mumbai,06-20-2023,102,5,Cloudy,1,Spring
Groceries,Mumbai,06-20-2023,24,0,Sunny,1,Summer
Toys,Mumbai,06-20-2023,32,15,Cloudy,0,Summer
Groceries,Mumbai,06-20-2023,318,10,Snowy,0,Autumn
Groceries,Mumbai,06-20-2023,147,0,Sunny,1,Winter
Clothing,Mumbai,06-20-2023,32,0,Sunny,1,Autumn
Toys,Mumbai,06-20-2023,198,0,Cloudy,1,Summer
Toys,Mumbai,06-20-2023,119,10,Snowy,0,Autumn
Groceries,Mumbai,06-20-2023,25,5,Rainy,0,Winter
Clothing,Mumbai,06-20-2023,193,5,Sunny,0,Winter
Clothing,Mumbai,06-20-2023,301,0,Rainy,0,Autumn
Clothing,Mumbai,06-20-2023,103,20,Cloudy,0,Spring
Groceries,Mumbai,06-20-2023,217,5,Sunny,1,Summer
Toys,Bangalore,06-20-2023,99,15,Snowy,1,Spring
Groceries,Bangalore,06-20-2023,17,15,Sunny,1,Winter
Groceries,Bangalore,06-20-2023,52,20,Cloudy,0,Winter
Clothing,Bangalore,06-20-2023,129,0,Rainy,0,Spring
Groceries,Bangalore,06-20-2023,237,5,Sunny,1,Winter
Toys,Bangalore,06-20-2023,134,15,Cloudy,1,Winter
Groceries,Bangalore,06-20-2023,58,15,Cloudy,0,Autumn
Toys,Bangalore,06-20-2023,3,10,Sunny,1,Spring
Toys,Bangalore,06-20-2023,78,0,Cloudy,1,Winter
Clothing,Bangalore,06-20-2023,67,20,Sunny,0,Autumn
Toys,Delhi,06-21-2023,176,5,Sunny,0,Summer
Groceries,Delhi,06-21-2023,129,5,Rainy,1,Summer
Clothing,Delhi,06-21-2023,234,10,Rainy,0,Autumn
Groceries,Delhi,06-21-2023,126,15,Rainy,1,Summer
Toys,Delhi,06-21-2023,71,20,Snowy,0,Summer
Clothing,Delhi,06-21-2023,240,20,Snowy,0,Spring
Clothing,Delhi,06-21-2023,179,10,Cloudy,1,Autumn
Clothing,Delhi,06-21-2023,253,20,Rainy,1,Summer
Clothing,Delhi,06-21-2023,44,5,Snowy,0,Summer
Clothing,Delhi,06-21-2023,98,10,Snowy,0,Summer
Toys,Delhi,06-21-2023,19,20,Rainy,0,Spring
Toys,Delhi,06-21-2023,113,15,Snowy,1,Autumn
Clothing,Delhi,06-21-2023,11,20,Cloudy,1,Spring
Clothing,Delhi,06-21-2023,182,5,Sunny,0,Winter
Clothing,Delhi,06-21-2023,47,0,Snowy,1,Spring
Toys,Mumbai,06-21-2023,186,5,Sunny,1,Summer
Toys,Mumbai,06-21-2023,247,10,Sunny,1,Winter
Clothing,Mumbai,06-21-2023,8,10,Cloudy,0,Spring
Toys,Mumbai,06-21-2023,107,10,Snowy,1,Autumn
Toys,Mumbai,06-21-2023,0,0,Cloudy,1,Spring
Toys,Mumbai,06-21-2023,155,0,Rainy,0,Summer
Groceries,Mumbai,06-21-2023,115,10,Sunny,0,Spring
Clothing,Mumbai,06-21-2023,94,0,Snowy,1,Winter
Clothing,Mumbai,06-21-2023,39,0,Rainy,0,Spring
Groceries,Mumbai,06-21-2023,57,20,Sunny,0,Autumn
Clothing,Mumbai,06-21-2023,289,20,Rainy,0,Autumn
Groceries,Bangalore,06-21-2023,96,10,Sunny,1,Autumn
Clothing,Bangalore,06-21-2023,140,10,Rainy,0,Summer
Groceries,Bangalore,06-21-2023,29,0,Sunny,1,Summer
Clothing,Bangalore,06-21-2023,164,10,Sunny,1,Winter
Clothing,Bangalore,06-21-2023,75,20,Rainy,1,Summer
Groceries,Bangalore,06-21-2023,284,20,Rainy,0,Summer
Groceries,Bangalore,06-21-2023,23,15,Rainy,1,Winter
Clothing,Bangalore,06-21-2023,118,0,Snowy,0,Summer
Groceries,Bangalore,06-21-2023,123,20,Cloudy,1,Autumn
Groceries,Bangalore,06-21-2023,253,0,Snowy,1,Autumn
Groceries,Bangalore,06-21-2023,40,15,Sunny,0,Spring
Clothing,Bangalore,06-21-2023,256,15,Sunny,0,Spring
Groceries,Bangalore,06-21-2023,0,5,Sunny,1,Summer
Toys,Bangalore,06-21-2023,52,15,Snowy,0,Winter
Clothing,Bangalore,06-21-2023,403,15,Snowy,1,Winter
Groceries,Delhi,06-22-2023,286,0,Rainy,1,Spring
Groceries,Delhi,06-22-2023,39,20,Cloudy,1,Autumn
Toys,Delhi,06-22-2023,21,15,Cloudy,1,Spring
Clothing,Delhi,06-22-2023,156,5,Rainy,1,Spring
Toys,Delhi,06-22-2023,40,10,Rainy,1,Spring
Toys,Delhi,06-22-2023,232,20,Sunny,0,Autumn
Toys,Delhi,06-22-2023,73,5,Sunny,0,Summer
Groceries,Delhi,06-22-2023,44,15,Sunny,0,Autumn
Clothing,Delhi,06-22-2023,211,15,Cloudy,1,Winter
Clothing,Delhi,06-22-2023,153,15,Sunny,1,Winter
Toys,Delhi,06-22-2023,20,10,Snowy,1,Summer
Toys,Delhi,06-22-2023,138,10,Snowy,0,Summer
Toys,Delhi,06-22-2023,97,0,Sunny,1,Autumn
Toys,Delhi,06-22-2023,156,20,Sunny,1,Summer
Groceries,Delhi,06-22-2023,8,0,Rainy,1,Winter
Groceries,Mumbai,06-22-2023,140,5,Sunny,1,Winter
Clothing,Mumbai,06-22-2023,139,20,Rainy,1,Winter
Toys,Mumbai,06-22-2023,77,20,Cloudy,0,Summer
Toys,Mumbai,06-22-2023,173,5,Sunny,0,Autumn
Clothing,Mumbai,06-22-2023,142,10,Snowy,1,Summer
Toys,Mumbai,06-22-2023,116,10,Rainy,0,Spring
Toys,Mumbai,06-22-2023,221,10,Rainy,1,Spring
Toys,Mumbai,06-22-2023,35,5,Cloudy,0,Summer
Groceries,Mumbai,06-22-2023,139,0,Cloudy,1,Winter
Clothing,Bangalore,06-22-2023,163,5,Snowy,0,Autumn
Clothing,Bangalore,06-22-2023,166,20,Sunny,1,Winter
Groceries,Bangalore,06-22-2023,14,20,Cloudy,1,Autumn
Clothing,Bangalore,06-22-2023,53,0,Rainy,0,Spring
Clothing,Bangalore,06-22-2023,245,20,Cloudy,1,Winter
Toys,Bangalore,06-22-2023,59,0,Sunny,0,Autumn
Toys,Bangalore,06-22-2023,134,10,Sunny,0,Winter
Groceries,Bangalore,06-22-2023,68,10,Snowy,1,Winter
Clothing,Bangalore,06-22-2023,132,5,Sunny,0,Spring
Toys,Bangalore,06-22-2023,131,5,Rainy,0,Spring
Groceries,Bangalore,06-22-2023,414,10,Sunny,1,Autumn
Groceries,Bangalore,06-22-2023,58,20,Snowy,1,Winter
Clothing,Delhi,06-23-2023,55,0,Sunny,1,Spring
Clothing,Delhi,06-23-2023,28,20,Cloudy,0,Spring
Groceries,Delhi,06-23-2023,91,5,Sunny,0,Summer
Toys,Delhi,06-23-2023,385,0,Sunny,0,Summer
Groceries,Delhi,06-23-2023,93,15,Snowy,1,Autumn
Toys,Delhi,06-23-2023,143,20,Rainy,1,Summer
Toys,Delhi,06-23-2023,6,20,Sunny,1,Spring
Toys,Delhi,06-23-2023,143,15,Cloudy,1,Autumn
Clothing,Delhi,06-23-2023,379,20,Sunny,1,Spring
Clothing,Delhi,06-23-2023,271,20,Snowy,1,Summer
Groceries,Delhi,06-23-2023,18,20,Snowy,1,Summer
Groceries,Delhi,06-23-2023,31,10,Cloudy,0,Summer
Toys,Delhi,06-23-2023,300,5,Cloudy,1,Spring
Clothing,Mumbai,06-23-2023,87,10,Rainy,1,Summer
Toys,Mumbai,06-23-2023,57,10,Cloudy,1,Autumn
Clothing,Mumbai,06-23-2023,10,10,Snowy,1,Summer
Clothing,Mumbai,06-23-2023,70,5,Snowy,0,Spring
Clothing,Mumbai,06-23-2023,74,0,Cloudy,1,Autumn
Toys,Mumbai,06-23-2023,150,20,Sunny,0,Autumn
Clothing,Mumbai,06-23-2023,76,0,Cloudy,1,Autumn
Clothing,Mumbai,06-23-2023,358,15,Snowy,0,Winter
Groceries,Mumbai,06-23-2023,293,0,Snowy,0,Spring
Clothing,Mumbai,06-23-2023,183,20,Rainy,0,Summer
Clothing,Mumbai,06-23-2023,42,15,Sunny,1,Summer
Toys,Bangalore,06-23-2023,104,20,Snowy,0,Spring
Groceries,Bangalore,06-23-2023,448,10,Rainy,0,Summer
Toys,Bangalore,06-23-2023,88,15,Snowy,1,Summer
Toys,Bangalore,06-23-2023,0,15,Cloudy,0,Summer
Clothing,Bangalore,06-23-2023,252,10,Snowy,0,Winter
Toys,Bangalore,06-23-2023,4,10,Sunny,1,Autumn
Groceries,Bangalore,06-23-2023,149,5,Cloudy,1,Winter
Toys,Bangalore,06-23-2023,154,0,Rainy,1,Spring
Groceries,Bangalore,06-23-2023,24,5,Sunny,1,Winter
Clothing,Bangalore,06-23-2023,36,15,Snowy,1,Winter
Groceries,Delhi,06-24-2023,65,5,Snowy,1,Spring
Toys,Delhi,06-24-2023,32,20,Cloudy,1,Spring
Toys,Delhi,06-24-2023,376,10,Sunny,0,Summer
Groceries,Delhi,06-24-2023,123,5,Cloudy,0,Spring
Groceries,Delhi,06-24-2023,34,0,Snowy,1,Autumn
Clothing,Delhi,06-24-2023,74,5,Snowy,1,Summer
Clothing,Delhi,06-24-2023,101,5,Rainy,1,Winter
Groceries,Delhi,06-24-2023,17,5,Snowy,0,Summer
Groceries,Delhi,06-24-2023,107,20,Sunny,0,Spring
Toys,Delhi,06-24-2023,250,5,Rainy,1,Summer
Toys,Mumbai,06-24-2023,4,0,Rainy,1,Autumn
Toys,Mumbai,06-24-2023,44,20,Cloudy,0,Spring
Clothing,Mumbai,06-24-2023,307,20,Cloudy,1,Spring
Clothing,Mumbai,06-24-2023,252,0,Cloudy,1,Summer
Toys,Mumbai,06-24-2023,234,15,Cloudy,1,Autumn
Clothing,Mumbai,06-24-2023,13,0,Cloudy,1,Autumn
Clothing,Mumbai,06-24-2023,178,5,Rainy,0,Winter
Clothing,Mumbai,06-24-2023,1,0,Sunny,1,Winter
Toys,Mumbai,06-24-2023,194,15,Cloudy,1,Winter
Groceries,Mumbai,06-24-2023,25,5,Sunny,1,Autumn
Clothing,Mumbai,06-24-2023,324,20,Sunny,1,Winter
Toys,Mumbai,06-24-2023,119,20,Snowy,0,Summer
Clothing,Mumbai,06-24-2023,388,10,Snowy,1,Summer
Groceries,Bangalore,06-24-2023,411,15,Sunny,1,Spring
Toys,Bangalore,06-24-2023,49,15,Snowy,0,Summer
Toys,Bangalore,06-24-2023,200,10,Rainy,1,Spring
Toys,Bangalore,06-24-2023,260,0,Snowy,0,Autumn
Groceries,Bangalore,06-24-2023,200,10,Sunny,0,Winter
Clothing,Bangalore,06-24-2023,47,10,Sunny,0,Winter
Groceries,Bangalore,06-24-2023,232,0,Rainy,0,Autumn
Toys,Bangalore,06-24-2023,279,20,Cloudy,1,Winter
Toys,Bangalore,06-24-2023,281,15,Rainy,0,Spring
Groceries,Delhi,06-25-2023,55,10,Sunny,1,Summer
Clothing,Delhi,06-25-2023,38,20,Cloudy,1,Spring
Groceries,Delhi,06-25-2023,10,10,Sunny,0,Autumn
Toys,Delhi,06-25-2023,198,10,Snowy,0,Autumn
Groceries,Delhi,06-25-2023,18,5,Sunny,0,Summer
Groceries,Delhi,06-25-2023,451,20,Rainy,0,Summer
Clothing,Delhi,06-25-2023,158,15,Snowy,1,Spring
Groceries,Delhi,06-25-2023,220,0,Sunny,1,Winter
Clothing,Delhi,06-25-2023,323,20,Snowy,1,Autumn
Clothing,Delhi,06-25-2023,26,20,Snowy,0,Autumn
Groceries,Delhi,06-25-2023,25,0,Sunny,1,Autumn
Groceries,Delhi,06-25-2023,30,0,Snowy,1,Summer
Groceries,Delhi,06-25-2023,13,0,Cloudy,0,Winter
Groceries,Delhi,06-25-2023,50,0,Rainy,0,Autumn
Clothing,Delhi,06-25-2023,158,20,Rainy,1,Autumn
Groceries,Delhi,06-25-2023,1,20,Rainy,1,Spring
Clothing,Mumbai,06-25-2023,162,15,Sunny,1,Spring
Toys,Mumbai,06-25-2023,101,20,Cloudy,1,Summer
Toys,Mumbai,06-25-2023,327,10,Rainy,0,Spring
Clothing,Mumbai,06-25-2023,77,10,Snowy,0,Spring
Clothing,Mumbai,06-25-2023,202,5,Cloudy,0,Winter
Clothing,Mumbai,06-25-2023,12,20,Sunny,0,Spring
Toys,Mumbai,06-25-2023,40,15,Sunny,0,Spring
Clothing,Mumbai,06-25-2023,3,0,Rainy,1,Summer
Toys,Mumbai,06-25-2023,114,20,Cloudy,0,Winter
Clothing,Mumbai,06-25-2023,237,0,Rainy,1,Spring
Toys,Mumbai,06-25-2023,54,20,Cloudy,0,Autumn
Toys,Mumbai,06-25-2023,24,15,Rainy,1,Summer
Toys,Mumbai,06-25-2023,77,20,Sunny,0,Spring
Groceries,Bangalore,06-25-2023,151,20,Rainy,0,Spring
Clothing,Bangalore,06-25-2023,99,20,Cloudy,1,Summer
Clothing,Bangalore,06-25-2023,34,10,Sunny,0,Spring
Toys,Bangalore,06-25-2023,393,5,Sunny,1,Autumn
Groceries,Bangalore,06-25-2023,58,5,Rainy,0,Autumn
Toys,Bangalore,06-25-2023,321,15,Cloudy,1,Autumn
Toys,Bangalore,06-25-2023,398,0,Sunny,0,Winter
Toys,Bangalore,06-25-2023,231,15,Sunny,1,Winter
Groceries,Bangalore,06-25-2023,52,20,Rainy,1,Spring
Groceries,Bangalore,06-25-2023,16,15,Cloudy,1,Autumn
Clothing,Bangalore,06-25-2023,43,5,Cloudy,1,Autumn
Toys,Bangalore,06-25-2023,302,5,Snowy,1,Winter
Groceries,Bangalore,06-25-2023,192,5,Sunny,1,Summer
Toys,Bangalore,06-25-2023,86,20,Cloudy,1,Spring
Clothing,Bangalore,06-25-2023,171,15,Snowy,1,Autumn
Clothing,Delhi,06-26-2023,286,10,Sunny,0,Winter
Clothing,Delhi,06-26-2023,53,10,Sunny,0,Winter
Groceries,Delhi,06-26-2023,58,5,Snowy,1,Winter
Groceries,Delhi,06-26-2023,90,5,Cloudy,0,Summer
Toys,Delhi,06-26-2023,263,0,Sunny,0,Spring
Groceries,Delhi,06-26-2023,126,15,Cloudy,1,Autumn
Toys,Delhi,06-26-2023,224,15,Rainy,0,Summer
Clothing,Delhi,06-26-2023,97,0,Cloudy,1,Spring
Toys,Delhi,06-26-2023,67,15,Sunny,1,Spring
Toys,Delhi,06-26-2023,138,10,Cloudy,1,Summer
Toys,Delhi,06-26-2023,107,15,Cloudy,0,Summer
